Energetique - energies Renouvelables (EnR),Mathematiques Mecanique des fluides Thermique Energetique du batiment
Energetique - energies Renouvelables (EnR),Je retiendrai de ces enseignements toutes les techniques et les procedes en lien avec les energies renouvelables.  Je retiens aussi le fait de toujours rester critique sur tout sachant que les energies renouvelables ne sont pas toujours totalement vertes contrairement a l'imaginaire collectif.
Energetique - energies Renouvelables (EnR),Materiaux thermodynamiqueIngenierie nucleaire
Informatique et Gestion (IG),toute connaissance est utile
Informatique et Gestion (IG),Pour les profils techniques : les technologies demandees sur le marche (JEE Microsoft .Net) Accompagner les profils moins techniques sur la decouvertes des metiers fonctionnels possibles a la sortie (AMOA conduite du changement pilotage & coordination ingenierie D'affaires)  Globalement le message donne en ecole sur les perspectives a la sortie est faux et ne represente pas la realite des opportunites et du marche 
Informatique et Gestion (IG),Conception informatique et gestion de projet.
Informatique et Gestion (IG),Langues etrangeres communication
Mecanique et Interactions (MI),- Etudes mecanique et mathematique - Management de projet 
Mecanique et Interactions (MI),Mathematiques / mecanique
Mecanique et Interactions (MI),Mecanique des fluides analyse numerique simulation numerique
Materiaux (MAT),sciences des polymeres et composites
Materiaux (MAT),Le stage obligatoire.
Materiaux (MAT),Cours sur les methodes de caracterisation des materiaux physique du solide
Materiaux (MAT),Base de donnees Access et excel vba Management
Materiaux (MAT),Travaux pratiques
Materiaux (MAT),Structure de la matiere Physique du solide MASC (Methodes d'analyses structurales et chimiques) Metaux Energie Statistiques et plans d'experiences Couches minces Materiaux detection et stockage Couches minces Projet industriel de fin d'etudes Stages industriels (4A et 5A) Anglais
Materiaux (MAT),Les cours sur les materiaux a strictement parler Developper les projets en partenariat avec des entreprises (exemple:Dunetec) tres interessant et tres bien accueilli par les recruteurs .
Materiaux (MAT),Caracterisation des materiaux (MEB Microscopie...) interpretation des resultats
Materiaux (MAT),les cours composites / polymeres + TP cours metal etre pluridisciplinaire = bonne methode de travail Les projets le cours qualite  
Materiaux (MAT),Metallurgie Mecanique Outils informatiques (Calculs numeriques) Anglais Plans d'experiences TP et projets pour l'experimentation
Materiaux (MAT),Tous les cours 'materiaux' et anglais
Mecanique Structures Industrielles (MSI - apprentissage),Management Bagage Technique
Mecanique Structures Industrielles (MSI - apprentissage),Enseignements techniques. Metallurgie soudage etc.
Eau et Genie Civil (EGC - apprentissage),Hydraulique Genie civil
Eau et Genie Civil (EGC - apprentissage),L'hydrologie et l'hydraulique dans sa globalite. 
Eau et Genie Civil (EGC - apprentissage),L'apprentissage. Un point cle selon moi pour faciliter l'embauche.
Eau et Genie Civil (EGC - apprentissage),Gestion de projet Anglais
Eau et Genie Civil (EGC - apprentissage),Hydrolique et procedes 
Systemes Embarques (SE - apprentissage),Tous les enseignements techniques
Sciences et Technologies de l'Eau (STE),Hydraulique Hydrologie Communication
Sciences et Technologies de l'Eau (STE),Ecologie Biologie Mathematiques appliquees Statistiques Modelisation
Sciences et Technologies de l'Eau (STE),Management de projet Marches publics Hydraulique Genie des procedes
Sciences et Technologies de l'Eau (STE),Traitement de l'eau Gestion de projet Hydraulique
Sciences et Technologies de l'Eau (STE),Hydraulique Informatique (Outils Excel VBA ...) Anglais 
Sciences et Technologies de l'Eau (STE),Hydrologie Hydraulique Semaine de terrain sur la Lergue Programmation VBA excel
Sciences et Technologies de l'Eau (STE),- L'hydraulique  - Le traitement des eaux usees - La gestion de projets
Sciences et Technologies de l'Eau (STE),traitement des eaux hydraulique microbiologie statistiques
Sciences et Technologies de l'Eau (STE),Cours d'hydraulique et de modelisation hydraulique. Cours de traitement des eaux et d'ecologie. Cours d'economie.
Sciences et Technologies de l'Eau (STE),hydraulique ecologie
Sciences et Technologies de l'Eau (STE),l'hydraulique urbaine
Sciences et Technologies de l'Eau (STE),Hydraulique Hydrologie 
Sciences et Technologies de l'Eau (STE),Les cours de communication d'insertion professionnelle et d'anglais (beaucoup de pratique a l'oral mise en scene sketch...) me paraissent les plus important en termes d'insertion professionnelle. Compte tenu de mon parcours professionnel pour le moment seuls les cours d'hydraulique et d'hydrologie m'ont ete reellement utiles. Les autres sont tout de meme bons pour la culture generale et pour faciliter une reorientation.
Sciences et Technologies de l'Eau (STE),Informatique  Hydraulique  Genie des procedes
Mecanique et Interactions (MI),Management de projet / Communication
Genie Biologique et Agroalimentaires (GBA),Audit analyse de risque anglais conduite de reunion management
Energetique - energies Renouvelables (EnR),Anglais Informatique Energie solaire 
Microelectronique Et Automatique (MEA),TOut ce qui touche au droit economie commerce et langues. 
Genie Biologique et Agroalimentaires (GBA),Cours pratique sur la communication et la recherche d'emploi ( simulation entretien redaction CV)
Microelectronique Et Automatique (MEA),Microelectronique electronique electrotechnique reseaux automatique mecanique
Sciences et Technologies de l'Eau (STE),Traitement des eaux Reglementation environnementale 
Sciences et Technologies de l'Eau (STE),Procedes - Chimie - Traitement biologique - Hydraulique
Materiaux (MAT),Gestion de projet
Microelectronique Et Automatique (MEA),Informatique +++++ Electronique (culture generale et connaissances theoriques) Gestion de projet/Management
Genie Biologique et Agroalimentaires (GBA),dans son ensemble tous les enseignements ont ete utiles ils permettent une ouverture d'esprit
Sciences et Technologies de l'Eau (STE),Gestion de projets management connaissance des differents organes et modes de gestion de l'eau dans les villes. Il faudrait un peu moins de cours theoriques et plus de decouverte du vrai metier d'ingenieur
Systemes Embarques (SE - apprentissage),Informatique gestion de projet
Energetique - energies Renouvelables (EnR),electronique de puissance
Mecanique et Interactions (MI),Gestion de projet 
Materiaux (MAT),Polymeres mecanique composites rheologie energie adhesion 
Materiaux (MAT),Management de Projet Langues Vivantes Introduction aux Materiaux Calcul Scientifique
Informatique et Gestion (IG),Gestion de projet conduite du changement statistiques architecture logicielle et bases de donnees
Informatique et Gestion (IG),Developpement Gestion de projets
Energetique - energies Renouvelables (EnR),Enseignements techniques propre a la filiere projets divers pife
Sciences et Technologies de l'Eau (STE),gdp
Eau et Genie Civil (EGC - apprentissage),UE technique
Informatique et Gestion (IG),Gestion de projets 
Microelectronique Et Automatique (MEA),Programmation informatique
Sciences et Technologies de l'Eau (STE),Hydraulique - Hydrologie - Langues
Energetique - energies Renouvelables (EnR),Electronique Thermique Thermodynamique Informatique Droit/economie Mecanique 
Mecanique Structures Industrielles (MSI - apprentissage),l'ensemble des matieres qui m'ont donne de solide connaissance theorique
Eau et Genie Civil (EGC - apprentissage),Constrution Genie Civil Marches publics bureau d'etudes
Materiaux (MAT),Ensemble des competences techniques de la formation
Energetique - energies Renouvelables (EnR),Tout a ete utile dans ma vie professionnelle
Materiaux (MAT),Gestion de projet  Analyses Physicochimiques des Materiaux Modules Ceramiques Anglais 
Genie Biologique et Agroalimentaires (GBA),Procedes	biologiques et	alimentaires 	Matrices	biologiques et	 alimentaires Qualite	microbiologique Management de	projet Separation/Formulation Nutrition et Sante Innovations Technol. &	Optimisation Indus Sciences Humaines et Sociales statistiques etc...
Sciences et Technologies de l'Eau (STE),Statistique 
Informatique et Gestion (IG),Tous les cours lies au developpement informatique et a la modelisation de base de donnees
Sciences et Technologies de l'Eau (STE),Hydrologie Hydraulique
Sciences et Technologies de l'Eau (STE),Chimie Analytique Anglais
Microelectronique Et Automatique (MEA),L'ouverture et le jeu de jambes
Energetique - energies Renouvelables (EnR),Des enseignements qui presentent les technologies et methodologies reellement appliquees dans les entreprises.
Mecanique et Interactions (MI),Les formations enseignees durant les etudes sont tres loin de la realite de la vie en entreprise.
Energetique - energies Renouvelables (EnR),Il faudrait au moins des enseignements ou les professeurs ont reellement envie de transmettre un savoir. Et aussi faire intervenir plus de personnes externes 'pro' qui en savent beaucoup plus du monde professionnel. 
Systemes Embarques (SE - apprentissage),CEM Electronique Electromagnetisme Traitement du signal Gestion de projet
Microelectronique Et Automatique (MEA),Informatique C /C++ Mathematiques Traitement du signal 
Eau et Genie Civil (EGC - apprentissage),- Maitrise d'&oeliguvre - enseignements hydrauliques et GC - Marches publics
Mecanique et Interactions (MI),Les enseignements sont agences de maniere a creer une culture et un ensemble de connaissances tres recherches sur le marche du travail.  Tant les matieres scientifiques brutes que les sciences humaines et sociales me sont utiles professionnellement et m'ont ete utiles au cours de mon insertion professionnelle. M'etant oriente vers une profession d'ingenieur calcul la methode par elements finis mecanique des fluides mecaniques du solide vibratoire etc... sont le socle de mon travail et sont donc le plus utiles.
Materiaux (MAT),Management 
Genie Biologique et Agroalimentaires (GBA),Les enseignements de derniere annee a savoir l'option production avec des cours d'amelioration continue industrialisation et erp
Energetique - energies Renouvelables (EnR),photovoltaiques (bien que les enseignements n'etaient vraiment pas axes pratique)
Materiaux (MAT),Parmi les enseignements fournis par l'ecole je peux destaquer les modeles TP le cours de physiques des interfaces et le projet PIFE.  
Informatique et Gestion (IG),Informatique decisionnelle et base de donnees
Genie Biologique et Agroalimentaires (GBA),Gestion de la production Anglais Process Microbiologie Logistique
Genie Biologique et Agroalimentaires (GBA),QSE - communication - management - gestion d'entreprise
Materiaux (MAT),Gestion de projet Anglais Materiaux Caracterisation
Sciences et Technologies de l'Eau (STE),TD de modelisations hydrauliques 1D et 2D Hydrologie de bassin et urbaine SIG Toutes les matieres transversales (management de projet gestion etc)
Informatique et Gestion (IG),Enseignements transverses qui developpent les 'soft skills' car au final l'expertise technique peut difficilement s'apprendre a l'ecole en tout cas dans mon activite 
Mecanique et Interactions (MI),L'ensemble pour la rigueur et la demarche scientifique
Sciences et Technologies de l'Eau (STE),Hydrologie Statistiques Modelisation Numerique Mecanique des Fluides Hydraulique Management de projet
Materiaux (MAT),Mecanique
Energetique - energies Renouvelables (EnR),Gestion de projet energie electricite electronique de puissance
Sciences et Technologies de l'Eau (STE),Tous sont utiles mais dans des domaines distincts
Informatique et Gestion (IG),Gestion de projet Communication Capacite d'adaptation Programmation Stats
Microelectronique Et Automatique (MEA),Etant ingenieur systeme il s'agit de l'ensemble de mes connaissances qui me permettent d'avoir un avis sur un grand nombre de problemes techniques. 
Genie Biologique et Agroalimentaires (GBA),Gestion de projet LEAN management et amelioration continue Management Statistiques plan d'experience Projet ATA. (en gros 5A) 
Systemes Embarques (SE - apprentissage),Tous
Systemes Embarques (SE - apprentissage),Gestion de projets Bus de donnees Insertion professionnelle 
Informatique et Gestion (IG),Algorithmique statistiques bases de donnees langages de programmation  (web python java)
Mecanique Structures Industrielles (MSI - apprentissage),Soudage Calculs d'appareils a pression Resistance des materiaux
Mecanique Structures Industrielles (MSI - apprentissage),Enseignent technique
Mecanique Structures Industrielles (MSI - apprentissage),Le compromis apprentissage avec ecole / entreprise.
Mecanique Structures Industrielles (MSI - apprentissage),Soudage metallurgie du soudage
Eau et Genie Civil (EGC - apprentissage),Les enseignements techniques (geotechnique GC et hydraulique)
Mecanique Structures Industrielles (MSI - apprentissage),Premierement les matieres techniques et d'un point de vue plus global l'ensemble des enseignements qui apportent une veritable ouverture d'esprit et une culture generale qui sert a de nombreux moments. 
Mecanique Structures Industrielles (MSI - apprentissage),Metallurgie Procedes de Soudage Materiaux Conception Calcul 
Eau et Genie Civil (EGC - apprentissage),Enseignements de Genie Civil et notamment Organisation de la construction (etudes de prix qui est mon metier actuel) etant donnes que je ne suis plus exactement dans un secteur lie a l'eau. Les cours des VBA m'ont egalement bien servi dans un recent projet.
Mecanique Structures Industrielles (MSI - apprentissage),Le technique 
Mecanique Structures Industrielles (MSI - apprentissage),Resistance des materiaux Mathematiques Culture generale machine-soudage-qualite-securite 
Mecanique Structures Industrielles (MSI - apprentissage),Metallurgie Normalisation et codes Bureau d etudes
Mecanique Structures Industrielles (MSI - apprentissage),Conception procedes de soudage metallurgie fabrication.
Mecanique Structures Industrielles (MSI - apprentissage),- Fabrication / Soudage - Metallurgie  - Calcul d'appareil sous pression - Managment 
Eau et Genie Civil (EGC - apprentissage),Les cours d'hydraulique et la maitrise de certains logiciels. Les cours avec les intervenants exterieurs sont une tres bonne chose.
Eau et Genie Civil (EGC - apprentissage),Matieres : Eurocodes management de projet organisation.
Eau et Genie Civil (EGC - apprentissage),Les projets  Les cours d'hydraulique  L'experience professionnelle a l'internationale
Eau et Genie Civil (EGC - apprentissage),Traitement de l'eau usee et potable chimie droit de l'eau 
Mecanique Structures Industrielles (MSI - apprentissage),Dans mon metier en particulier les enseignements recu en communication/management ainsi que les matieres techniques tel que les cours de soudage/mise en forme des materiaux/conception me servent au quotidien.
Mecanique Structures Industrielles (MSI - apprentissage),Quasiment tous. 
Eau et Genie Civil (EGC - apprentissage),Hydrologie
Eau et Genie Civil (EGC - apprentissage),Hydraulique GDP
Mecanique Structures Industrielles (MSI - apprentissage),Soudage
Genie Biologique et Agroalimentaires (GBA),Tous
Mecanique Structures Industrielles (MSI - apprentissage),Matieres scientifiques et specifiques a la formation.
Mecanique Structures Industrielles (MSI - apprentissage),Procede de soudage Metallurgie 
Eau et Genie Civil (EGC - apprentissage),L'ensemble des enseignements du domaine de l'eau (hydraulique procedes...) et du genie civil (bureau d'etudes construction...)
Genie Biologique et Agroalimentaires (GBA),Communication management gestion de projet
Genie Biologique et Agroalimentaires (GBA),Rheologie 
Genie Biologique et Agroalimentaires (GBA),Gestion de projet / anglais / communication orale
Genie Biologique et Agroalimentaires (GBA),Cours de 5A sur l'hygiene.
Genie Biologique et Agroalimentaires (GBA),Les UEs transversaux (organisation des entreprises droit gestion anglais) sont tres utiles. Et bien evidement l'ensemble des enseignements ont leur utilites. 
Genie Biologique et Agroalimentaires (GBA),Tous les enseignements de 5eme annee en production 
Genie Biologique et Agroalimentaires (GBA),Gestion de projet Communication en entreprise Enseignement concernant la qualite et securite des denrees alimentaires 
Genie Biologique et Agroalimentaires (GBA),Mme. Celine POCHAT-BOHATIER et Mme. Marie-Pierre Belleville
Genie Biologique et Agroalimentaires (GBA),anglais nutrition formulation gestion de projets fermentation algorithme/programmation microbiologie
Genie Biologique et Agroalimentaires (GBA),Les cours d'insertion professionnelle ont ete tres enrichissant
Genie Biologique et Agroalimentaires (GBA),Les notions de managemen et les cours de mecanique industrielle et process industriel.
Systemes Embarques (SE - apprentissage),Electronique analogique alimentation embarquees C C++
Genie Biologique et Agroalimentaires (GBA),Microbiologie Microbio industrielle transfert thermique les travaux pratiques de mecanique des fluides voire tous les travaux pratiques en general.
Genie Biologique et Agroalimentaires (GBA),Matrices alimentaire
Genie Biologique et Agroalimentaires (GBA),Il serait de mon avis d'augmenter les cours sur les process industriel. Si nous sommes capable de travailler sur des pilote de production nous ne savons pas les designer(nous n'avons pas acces directement au secteur de l'ingeniering)
Eau et Genie Civil (EGC - apprentissage),Marches publics / maitrise d'oeuvre Organisation des chantiers Hydraulique urbaine Assainissement Genie civil   
Sciences et Technologies de l'Eau (STE),Genie ecologique gestion de projet communication anglais vegetaux aquatiques hydrobiologie
Sciences et Technologies de l'Eau (STE),Les etudes de cas pratiques 
Sciences et Technologies de l'Eau (STE),Genie des procedes Les stages Les langues Le module Gestion de projet
Sciences et Technologies de l'Eau (STE),Ceux en rapport avec l'hydraulique urbaine  programmation  langues
Sciences et Technologies de l'Eau (STE),Hydraulique urbaine  Hydraulique en charge Hydraulique a surface libre Hydrologie  Phenomenes transitoires Maitrise d'oeuvre
Sciences et Technologies de l'Eau (STE),Hydraulique hydrologie insertion pro
Sciences et Technologies de l'Eau (STE),L'ensemble des matieres etudiees sont utiles dans mon metier (genie des procedes hydraulique hydrologie ecologie maths chimie management etc.). Travaillant dans un bureau d'etudes en gestion de l'eau et en assainissement la pluridisciplinarite de la formation est un plus. 
Sciences et Technologies de l'Eau (STE),Hydraulique ecologie aquatique
Sciences et Technologies de l'Eau (STE),Genie des procedes hydraulique chimie ecologie
Sciences et Technologies de l'Eau (STE),Management 
Sciences et Technologies de l'Eau (STE),Hydraulique et GDP.  L'aspect pluridisciplinaire a ete un atout pour ce poste  
Sciences et Technologies de l'Eau (STE),Je suis curieux par consequent tout les enseignements ont selon moi un interet.   
Genie Biologique et Agroalimentaires (GBA),Aucune idee 
Sciences et Technologies de l'Eau (STE),Techniques
Sciences et Technologies de l'Eau (STE),Principalement le droit et les marches publics le reste des techniques est approfondi sur le tas.  L'avantage de la formation est sa pluridisciplinarite qui montre aux recruteurs que nous sommes capables de travailler sur differentes thematiques et donc de nous adapter 
Sciences et Technologies de l'Eau (STE),Enseignements complementaires type communication
Sciences et Technologies de l'Eau (STE),Ecologie des milieux aquatiques Statistiques
Informatique et Gestion (IG),Communication theorie des organisations genie logiciel ACSI BDD
Eau et Genie Civil (EGC - apprentissage),Tous
Sciences et Technologies de l'Eau (STE),chimie (electrochimie) genie des procedes (traitement par filtration/utilisation des membranes) 
Sciences et Technologies de l'Eau (STE),Etant donne que mon metier actuel n'a pas de lien avec mes etudes a Polytech je ne peux pas repondre a cette question
Genie Biologique et Agroalimentaires (GBA),Management de projet anglais informatique (Excel) demarche et outils qualite
Sciences et Technologies de l'Eau (STE),Hydrologie Chimie de l'eau des logiciels de modelisation GIS et les cours de TP au laboratoires avec les sorties sur le terrain. 
Eau et Genie Civil (EGC - apprentissage),Hydraulique en charge 
Sciences et Technologies de l'Eau (STE),Hydraulique traitement de l'eau chimie de l'eau gestion de projet communication
Genie Biologique et Agroalimentaires (GBA),Les cours de formulation
Genie Biologique et Agroalimentaires (GBA),Procedes industriels 
Microelectronique Et Automatique (MEA),L'ensemble des projets et des Travaux Pratiques toute matieres confondues afin de forger un esprit analytique et de resoudre des problemes donnes.  Cours de C et C++. Les cours d'electronique ont permis d'acquerir une vue 'systeme'. Les enseignements 'Architecture des calculateurs' et 'VHDL' afin d'avoir conscience du fonctionnement bas niveau d'un calculateur rendu abstrait par du code.
Microelectronique Et Automatique (MEA),Modelisation Programmation Automatique Informatique Industrielle
Informatique et Gestion (IG),Conception des Systemes d'information Genie logiciel
Eau et Genie Civil (EGC - apprentissage),Enseignements techniques
Informatique et Gestion (IG),cours de web essentiellement les cours avec projet la communication
Informatique et Gestion (IG),Projets de fin d'etudes
Mecanique et Interactions (MI),Tous les enseignements scientifiques lies a la mecanique.
Mecanique et Interactions (MI),C'est encore un peu tot pour que je puisse savoir...
Mecanique et Interactions (MI),Mecanique des fluides / Mecanique des materiaux / Couplage de la Medecine et mecanique / Insertion en entreprise / Marketing 
Mecanique et Interactions (MI),Mecanique des fluides Algorithmique Communication technique 
Mecanique et Interactions (MI),Enseignements de specialisation de derniere annee (option Prod) Apprentissage du code
Mecanique et Interactions (MI),Conception mecanique comportement materiaux modelisation MMC et tout ce qui s'ensuit outils mathematiques outils informatiques ... generalement tout sauf la robotique pour le cote technique.
Mecanique et Interactions (MI),Mecanique robotique medicale
Mecanique et Interactions (MI),Tous les enseignements en derniere annees etaient interessants surtout ceux en rapport avec le domaine medical (specialisation en biomedical)  les enseignements lies a tout ce qui est language de programmation aussi.
Mecanique et Interactions (MI),-Conception mecanique -RDM -Informatique : essentiellement BDD (ERP Cegid)
Mecanique et Interactions (MI),Conception mecanique 
Informatique et Gestion (IG),Les enseignements techniques sont la base mais les enseignements transverses comme la communication sont tres utiles au jour le jour ayant a faire de nombreuses presentations
Mecanique et Interactions (MI),Projets en groupe
Mecanique et Interactions (MI),Resistance des materiaux Conception Methodes des elements finis Vibrations
Mecanique Structures Industrielles (MSI - apprentissage),RDM SDM Soudage CND Reglementation Normalisation BE. 
Mecanique Structures Industrielles (MSI - apprentissage),L'ensembles des enseignements techniques
Mecanique Structures Industrielles (MSI - apprentissage),Bureau d'etudes langues 
Mecanique Structures Industrielles (MSI - apprentissage),Les cours scientifiques et techniques m'apportent de la credibilite dans l'excercise de mon metier cependant je pense que l'insertion professionnelle depend avant tout de notre sociabilite et du respect que l'on degage au quotidien. Il est donc difficile de rattacher ceci a des enseignements en particulier je juge utile la formation dans sa globalite.
Mecanique et Interactions (MI),Mecanique des fluids + Thermique
Informatique et Gestion (IG),Gestion de projet presentations orales SQL
Mecanique et Interactions (MI),- enseignements theoriques de mecanique pure: RDM mecanique des structures et des fluides - Introduction a plusieurs logiciels de calcul / CAO permettant de s adapter et prendre en main rapidement n importe quel autre outil de travail - niveau d'anglai
Microelectronique Et Automatique (MEA),Management de projets
Informatique et Gestion (IG),Je ne me rappelle plus
Systemes Embarques (SE - apprentissage),-Routage/CEM -Electronique analogique/numerique -programmation de microcontroleur : temps reel 
Mecanique et Interactions (MI),Simulation numerique (modules Calcul scientifique MEF et Simulation Avancee) Comportement des materiaux (modules Mecaniques Milieux Continus Materiaux Standards Generalises Elasticite Heterogene Rheologie Viscoelasticite Plasticite Endommagement) Module Insertion Professionnel
Informatique et Gestion (IG),Informatique et mathematiques
Mecanique et Interactions (MI),Eco-conception automatique CAO
Microelectronique Et Automatique (MEA),Automatique Robotique
Mecanique et Interactions (MI),Matlab electronique ansys modelisation (systeme)
Informatique et Gestion (IG),Projet industriel - tests 
Mecanique et Interactions (MI),Conception Simulation numerique
Materiaux (MAT),Les cours technologiques pratiques ou appliquees: polymeres methodes spectroscopiques etc...
Informatique et Gestion (IG),La gestion de projet
Informatique et Gestion (IG),Gestion de projet mathematiques genie logiciel projets industriels base de donnees
Informatique et Gestion (IG),Difficile de repondre : la formation IG propose des competences metiers et techniques. Il vaut mieux encourager l'etudiant a explorer de lui-meme la voie qu'il prefere plutot que de trop orienter l'apprentissage.
Informatique et Gestion (IG),Gestion de projets Anglais Cours de base de donnees + analyse des donnees projets industriels 
Materiaux (MAT),Cours sur les Polymeres Cours de Thermodynamique Cours sur les Metaux Cours Algorithme et Matlab Cours d'insertion professionnelle (preparation entretiens conseils CV et lettres motivation)
Materiaux (MAT),Management gestion de projet et d'entreprise 
Materiaux (MAT),Materiaux / Mecanique / Thermodynamique 
Materiaux (MAT),Management de projets Process Metallurgie
Materiaux (MAT),Cette reponse est bien entendue fortement liee a mon travail aujourd'hui: chimie minerale chimie organique cristallographie methodes d'analyse chimiques et structurales cours sur les semi-conducteurs donne par Mme Le Parc thermodynamique plans d'experiences anglais allemand (ma langue de travail)  En resume une bonne partie des enseignements scientifiques et linguistiques m'ont ete tres utiles pour mon travail actuel. 
Materiaux (MAT),Les cours techniques sur les materiaux
Eau et Genie Civil (EGC - apprentissage),Organisation de chantier. Anglais.
Materiaux (MAT),Les differents projets stages 
Materiaux (MAT),Decouverte des materiaux 1 Comportement et caracterisation des materiaux Decouverte des materiaux 2 Materiaux et  ecoconception Comportement des materiaux 2 (Option Physico-Chimie)  
Genie Biologique et Agroalimentaires (GBA),Experiences avec machines semi-industrielles utilisation de logiciels comme Minitab
Informatique et Gestion (IG),Software engineering english classes marketing language theory algorithm complexity database classes
Informatique et Gestion (IG),ERP Qualite des SI (Resiliency)
Informatique et Gestion (IG),Developpement mobile / Programmation orientee objet / AIOP
Materiaux (MAT),Competences informatiques et bureautique (Excel Word Powerpoint MSP) Culture generale des Metiers de la Construction (Genie Civil Tuyauterie VRD...)
Informatique et Gestion (IG),Communication/Relation
Materiaux (MAT),Cours de metaux verres composites polymeres... OSPE MASC
Materiaux (MAT),management projet materiaux composites vieillissement composites energetique 
Mecanique Structures Industrielles (MSI - apprentissage),Fabrication 
Informatique et Gestion (IG),Communication et les differents projets
Mecanique Structures Industrielles (MSI - apprentissage),Soudage et cnd
Materiaux (MAT),Les materiaux en general.
Materiaux (MAT),Les enseignement qui me sont les plus utiles pour l'exercice de mon metier sont les matieres techniques liees aux materiaux (polymeres verres metaux ceramiques). Dans un second temps les matieres telles que gestion de projet et communication en entreprise m'aident aussi.
Genie Biologique et Agroalimentaires (GBA),Les projets.  Notamment Projets d'innovation en 4 eme annee et projet sur 15 j en 3 eme annee Technologie alimentaire  Nutrition  Formulation Matrices alimentaires Microbiologie Management de projet
Materiaux (MAT),OSPE: outils statistique et plan d'experiences
Mecanique et Interactions (MI),Mon cas est particulier je travaille dans le domaine de l'electronique la formation MI ne comporte pas de formation appliquee a ce domaine. Et pourtant l'utilisation de differents logiciels en modelisation et simulation m'est utile les proprietes mathematiques et la logique informatique m'aide a realiser les livrables demandes par le client.
Microelectronique Et Automatique (MEA),Info electronique analogique/numerique traitement de signaux communication
Informatique et Gestion (IG),Langue Base de donnees BI et preparation aux entretiens
Materiaux (MAT),Competences materiaux composites Competences en projet et gestion de projet Outils informatique et bureautique
Genie Biologique et Agroalimentaires (GBA),Microbiologie - TP qualite agroalimentaire - normes  Droit du travail
Genie Biologique et Agroalimentaires (GBA),Travaux en groupe
Genie Biologique et Agroalimentaires (GBA),Les projets
Eau et Genie Civil (EGC - apprentissage),Organisation de chantier 
Microelectronique Et Automatique (MEA),Au debut c'est la technique qui prime! Les projets permettent d'appliques la theorie de decouvrir des technologies et de bien comprendre que le travail ce n'est pas des TP et des TD mais bien des projets
Materiaux (MAT),Physique du solide MASC Management de projet Physique des surfaces et colloides 
Informatique et Gestion (IG),Java Systemes Conception de systemes d'information et UML
Materiaux (MAT),Les projets les cours sur les materiaux notamment les TP
Genie Biologique et Agroalimentaires (GBA),Nutrition Procedes industriels TP de technologie alimentaire Management de projet Anglais
Informatique et Gestion (IG),Gestion de projets ( Mr Ruiz )  cours d'algorithmique (Mr Fiorio ) 
Materiaux (MAT),Gestion de projets Anglais Mecanique 
Materiaux (MAT),Cours de statistiques gestion de projet activites de groupe plan d'experience cours informatique (Matlab Excel R etc...) langues
Informatique et Gestion (IG),Genie Logiciel Bases de donnees non-relationnelles (NoSQL) Complexite Algorithmique
Informatique et Gestion (IG),Base de donnee  Sql Gestion de projet System d'information  Communication 
Materiaux (MAT),Gestion de projet actuellement Insertion professionnelle Mecanique actuellement  Droit du travail Polymeres lors de mes stages PIFE qui est excellent pour l'insertion professionnelle en complement des stages 
Materiaux (MAT),Beton tout les cours de mecanique en general math statistiques diagrammes biphasee triphasee laboratoire
Informatique et Gestion (IG),Conception Gestion de projet Projet de fin d'etude
Mecanique et Interactions (MI),Mecanique conventionnelle Dimensionnement Outils CAO Gestion de projet Outils de gestion Calculs scientifiques Genie des procedes
Sciences et Technologies de l'Eau (STE),Projets hydrauliques 
Sciences et Technologies de l'Eau (STE),J'utilise principalement ce que j'ai appris en hydraulique a surface libre hydraulique des reseaux assainissement pluvial hydraulique urbaine hydrologie et en geologie.
Genie Biologique et Agroalimentaires (GBA),Cours de specialite Qualite en 5eme annee Cours scientifiques: microbiologie genie des procedes biochimie
Genie Biologique et Agroalimentaires (GBA),Gestion de projet management.
Genie Biologique et Agroalimentaires (GBA),Microbiologie biochimie physico-chimie bioprocedes... 
Genie Biologique et Agroalimentaires (GBA),Connaissance de base physico-chimiques et bacteriologiques des aliments + methodologie qualite type 5S / HACCP + installations industrielles classiques
Genie Biologique et Agroalimentaires (GBA),Insertion pro Management Technologies alimentaires
Genie Biologique et Agroalimentaires (GBA),Enseignements en derniere annee axes qhse
Genie Biologique et Agroalimentaires (GBA),Microbiologie industrielle 
Genie Biologique et Agroalimentaires (GBA),Les enseignements donnes par les intervenant en dernieres annees (specialisation)
Genie Biologique et Agroalimentaires (GBA),Transfert de matiere   Statistiques   
Genie Biologique et Agroalimentaires (GBA),Qualite - microbiologie 
Genie Biologique et Agroalimentaires (GBA),+ Les interventions de professionnels lors de la derniere annee qui permettent de concretiser les enseignements recus des annees precedentes et de faconner son projet professionnel + Les projets de groupes
Genie Biologique et Agroalimentaires (GBA),Biochimie Chimie Microbiologie Formulation Nutrition Qualite Management Droit Creation d'entreprise... 
Genie Biologique et Agroalimentaires (GBA),L'ensemble des enseignements scientifiques est utiles
Sciences et Technologies de l'Eau (STE),Tous les enseignements liees a la statistique a la modelisation et a la programmation informatique.
Genie Biologique et Agroalimentaires (GBA),Qualite 
Genie Biologique et Agroalimentaires (GBA),L'anglais  Nutrition  Analyse sensorielle  Biochimie 
Sciences et Technologies de l'Eau (STE),Hydraulique
Genie Biologique et Agroalimentaires (GBA),- Technologie alimentaire - Management 
Sciences et Technologies de l'Eau (STE),Tous les enseignements sont important. Chacun d'eux nous apporte des connaissances. 
